"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"25" 0.00151682294539437 0.028957528957529 0.272062879205736 0.69746276889134 0.537136363636364 0.678263333333333 0.708032742017233 0.789628291814947 31.741920952381 24.0039276229093 16.3238442862792
"26" 0.0151845970623263 0.114926558157999 0.36140333465661 0.508485510123065 0.603135294117647 0.644132858376511 0.660271879719896 0.752775397677369 33.3783544041451 25.6483815323356 17.0989116814677
"27" 0.00410422830963062 0.0649040755941586 0.404839171518564 0.526152524577646 0.57448992248062 0.626307573529412 0.698929997249401 0.767829808012094 33.4660445343137 24.6759174820229 17.2174950143613
"28" 0.0101327136640923 0.0618565192323532 0.302693353101062 0.625317414002492 0.633506779661017 0.632574306598295 0.666125133014908 0.78248019466234 33.6178126356348 25.2628241308438 16.6662695585767
"29" 0.000859845227858985 0.0106866478319617 0.146787863898784 0.841665643041395 0.584785714285714 0.607548275862069 0.697237907949791 0.822464404553415 33.8726218390805 23.9395931380753 15.6734950525394
"30" 0.0115003795771349 0.0990130994492093 0.365960814717901 0.523525706255754 0.649218117977528 0.655741908646003 0.682168614556208 0.773358376527212 32.8808983360522 25.0362739241735 16.9603854652598
"31" 0.00963293511503971 0.0561921215043983 0.267048402751918 0.667126540628644 0.563805640050697 0.585967224334601 0.636504921592831 0.77764858716738 34.9829460293319 25.8088522219174 16.5470744610373
"32" 0.00390037593984962 0.0368656015037594 0.301950187969925 0.657283834586466 0.531675301204819 0.556651306564691 0.648475550540814 0.762833834989633 35.2194458891013 25.1976400980468 17.1623005648102
"33" 0.0131293441123628 0.0582296589169422 0.279924458209586 0.648716538761109 0.547186907838071 0.564657109217585 0.611308373185204 0.743562136072536 35.797466688515 26.35599676051 16.9709676274795
"34" 0.0149543062863473 0.0918859041816671 0.283661035724176 0.609498753807809 0.680513518518518 0.694511980108499 0.676970003905106 0.801896033440865 32.1223224834238 25.1583428097237 16.430140029079
"35" 0.00746929094835215 0.0658666383470801 0.362620505740616 0.564043564963951 0.558828909952607 0.642712361160874 0.717018827893658 0.779717848998975 33.3521283769258 24.3754324200319 17.0187585719964
"36" 0.00696322725441676 0.0663233009150026 0.299562640271623 0.627150831558957 0.652112396694215 0.672823080260304 0.700032720199789 0.792216606258029 32.4964440997831 24.6045985207953 16.4029960933199
"37" 0.0180309936189608 0.125396536007293 0.394913400182315 0.461659070191431 0.608977957532861 0.649980735678976 0.661366931351276 0.744618327936182 33.3814911166037 25.6799720373021 17.3233595963984
"38" 0.00576185612703062 0.058909679532885 0.430115815235195 0.505212649104889 0.559187959866221 0.613687209682695 0.706093682795699 0.778523351260632 33.8168878966307 24.3811631272401 17.2866518022657
"39" 0.00494736008865669 0.0330351724319903 0.284875590384971 0.677141877094382 0.5822144 0.604517611821086 0.68406044088362 0.795849715543779 34.0604823482428 24.5069314361136 16.7836701632701
"40" 0.016009252495739 0.143718042366691 0.402483564645727 0.437789140491843 0.632958935361217 0.662954807285049 0.679904302782819 0.759865419911012 32.787424205845 25.2651040305505 17.3563544702447
"41" 0.0048349877293872 0.0758458176135184 0.461704699461558 0.457614495195536 0.58845202020202 0.642556632324533 0.703274848605051 0.778799231590181 32.9001543625241 24.4941720111067 17.464328839381
"42" 0.00386275846398546 0.0668156227120099 0.451134843091217 0.478186775732788 0.610816993464052 0.643300755715095 0.696974234708154 0.760818278292548 32.8847562629889 24.5740656472103 17.5453444972414
"43" 0.00631231618965641 0.0549458431963274 0.330535829567463 0.608206011046553 0.616165909090909 0.629919712793734 0.665138888888889 0.744864748201439 33.5559951697128 25.0333676215278 17.4333286944215
"44" 0.00987663994010464 0.108934680978871 0.447434859446142 0.433753819634882 0.615252005288673 0.665904131703029 0.70583839538481 0.764407185292229 32.4585971629505 24.6849634627545 17.3747345696853
"45" 0.00384078212290503 0.0420740223463687 0.316544459962756 0.63754073556797 0.533277272727273 0.597904356846473 0.679589245335049 0.745264506412304 34.4402461272476 24.9131772313632 17.0827378759527
"46" 0.0186956333578569 0.0792400571255464 0.402864932704375 0.499199376812221 0.611805092592593 0.608032495903878 0.668705177784939 0.76430319029042 34.2143724740579 25.2103020410356 17.3992094928479
"47" 0.0304771138018523 0.110360499735281 0.322988648005666 0.536173738457201 0.65657508178229 0.656235344693312 0.608718008706852 0.688508334882886 33.7690291642005 26.6786331509649 17.9064969395803
"48" 0.0146947356773355 0.113701623834684 0.412730642618053 0.458872997869927 0.589649096385542 0.622342815434772 0.65402466789099 0.742394575531415 33.9096457252688 25.750836995134 17.4968132965191
"49" 0.0063537783802101 0.0516773974923755 0.35038969840732 0.591579125720095 0.538897333333333 0.577602131147541 0.653094245647969 0.763063325218387 35.0024619672131 25.3254766199226 17.3231940283546
"50" 0.0066538259499212 0.0404482577482052 0.292067939064962 0.660829977236911 0.624876315789474 0.636132034632035 0.68765071942446 0.79676195018548 33.4408523809524 24.4778501199041 16.6254068627451
"51" 0.0108169140756744 0.0817745018011897 0.382067286777752 0.525341297345384 0.626925259828287 0.645460430364614 0.682867726377197 0.785649267757122 33.3043509922295 25.1663336706496 17.0847721487188
"52" 0.00855564537860415 0.0716956345998383 0.35372877930477 0.566019940716788 0.561557874015748 0.609511322527602 0.673008889206304 0.766596789454892 34.369796546864 25.2921379183926 17.0873482444656
"53" 0.0251707317073171 0.118292682926829 0.372585365853659 0.483951219512195 0.686330426356589 0.71342581443299 0.730104058654098 0.801471010986796 31.6105239175258 24.1252340926944 16.8594693377684
"54" 0.00127361494374867 0.0097643812354065 0.170452133305031 0.818509870515814 0.59325 0.576180434782609 0.680301369863014 0.792606872406639 34.7008804347826 24.1252452054795 16.4290390041494
"55" 0.00759776536312849 0.0449162011173184 0.342569832402235 0.604916201117318 0.734414705882353 0.595549253731343 0.690533985649054 0.765369375692649 34.2526004975124 24.3951090019569 17.2876996305874
"56" 0.00857411322527602 0.0527953958186516 0.357217524077989 0.581412966878083 0.611664931506849 0.627711234705228 0.737424314860177 0.802337313010717 33.3716153615128 23.7955280122314 16.6802884185328
"57" 0.00600901352028042 0.0380570856284427 0.316975463194792 0.638958437656485 0.610875 0.693839473684211 0.743151184834123 0.822510736677116 32.1670105263158 23.3197535545024 17.0173197492163
"58" 0.00305285868392665 0.0423624595469256 0.334735706580367 0.619848975188781 0.592863957597173 0.646734810287751 0.718249909764744 0.80868001566307 32.7184276292335 23.9323048082501 16.7667148903585
"59" 0.00111149704758597 0.00930878777353248 0.137895102466134 0.851684612712748 0.6339125 0.586891044776119 0.678465743073048 0.822662210440457 33.9160485074627 24.1186653400504 16.1315532381729
"60" 0.0246376811594203 0.0445652173913043 0.342270531400966 0.588526570048309 0.678041176470588 0.715713956639566 0.765575529287226 0.83001430330392 31.3324264227642 23.1773568807339 16.6690661707367
"61" 0.0127323656735421 0.0162974280621339 0.21301247771836 0.757957728545964 0.651319 0.60039140625 0.709298505678422 0.824316042331597 33.24158125 23.8890622235505 16.3852683520914
"62" 0.0272727272727273 0.0272727272727273 0.218181818181818 0.727272727272727 0.733966666666667 0.549066666666667 0.6457 0.80800625 34.2485333333333 26.0932541666667 15.68231375
"63" 0.0566037735849057 0.106132075471698 0.245283018867925 0.591981132075472 0.563341666666667 0.583677777777778 0.680456730769231 0.799099601593625 34.6712777777778 25.1371836538462 16.1413964143426
"64" 0.00197685911971626 0.037560323274609 0.408512122797837 0.551950694807838 0.594567647058823 0.676542414860681 0.785403131226872 0.834370199094069 32.2796862229102 22.8356247366923 16.8978204361108
"65" 0.0149429807314196 0.092410538733779 0.408965788438852 0.48368069209595 0.690570175438596 0.724362553191489 0.743279615384615 0.808469105691057 31.114005106383 23.7136830769231 17.0552902168022
"66" 0.0090506961289928 0.0851050818435697 0.356157123346311 0.549687098681126 0.59080990990991 0.635160526946108 0.667053972069597 0.758929945116072 33.5130176047904 25.3093811355311 17.059144151895
"67" 0.0147747837080741 0.0247155358338085 0.25982300007437 0.700686680383748 0.659404362416107 0.610967602808425 0.706047657666253 0.813692212984256 33.9264270812437 23.9126542123843 16.6173516999823
"68" 0.00501004489198641 0.0560529775044024 0.344589399538679 0.594347578064932 0.593370049504951 0.655345951327434 0.717376017562169 0.801748573872765 32.8381428761062 24.1581267067334 16.7457117261669
"69" 0.0054204917654657 0.0686211191585551 0.438783041933847 0.487175347142132 0.59543829787234 0.658370554621849 0.763802460179782 0.803362946830169 32.5916038655462 23.3617976554697 16.9832304294304
"70" 0.00819234194122885 0.0559216384683882 0.354853072128228 0.581032947462155 0.561395652173913 0.572417515923567 0.670226010037641 0.77519983908046 35.0396494426752 25.075185131744 16.9977295862069
"71" 0.0012928805378383 0.0225823133942424 0.250560248233063 0.725564557834856 0.5849 0.628267557251908 0.697292225662195 0.785136516987408 33.1991053435114 24.1137130374957 16.9321558446187
"72" 0.00348866184899078 0.0164465487166708 0.159730874657364 0.820333914776975 0.509557142857143 0.572115151515151 0.66090624024961 0.787325577156744 34.3309393939394 24.5960516380655 16.4279478432564
"73" 0 0.013530135301353 0.205412054120541 0.781057810578106 0 0.556336363636364 0.698136526946108 0.825592913385827 35.2185363636364 23.8090179640719 16.5100278740157
"74" 0.00194106641721235 0.0244971936389149 0.249836295603368 0.723725444340505 0.616386746987952 0.669738424821002 0.736256786483198 0.818155284119367 32.4398424821002 23.614534451933 16.2456485822306
"75" 0.00514085955171705 0.0367263006374666 0.295290972650627 0.662841867160189 0.5672056 0.603786898096305 0.713651949860724 0.808482180306509 34.0307361702128 23.9488782451253 16.6468544518211
"76" 0.0141339976399633 0.113570211092173 0.408732135833224 0.46356365543464 0.595908348794063 0.638207942738398 0.692963148777828 0.76627271750198 33.4346149157238 24.950295720793 17.2654738884489
"77" 0.00238112954832949 0.0284247339831833 0.28112210729965 0.688072029168837 0.537221875 0.570561518324607 0.678774192694547 0.755467794960528 34.953812565445 24.6833038909476 17.100115432032
"78" 0.00891669540371447 0.0859401940982314 0.409724616976206 0.495418493521848 0.654944198895028 0.704963255947263 0.740420277744379 0.795441053050266 31.8001709372313 23.8752510881327 17.0550483915875
"79" 0.0236049322526256 0.114957238913604 0.385987364657607 0.475450464176163 0.582354819277108 0.626926135359604 0.693299910531025 0.793700170903653 33.8713662837957 24.793456739119 17.0625408587909
"80" 0.00245677888989991 0.0341219290263876 0.320791628753412 0.6426296633303 0.546777777777778 0.631640466666667 0.697260863707276 0.757632534513274 33.178533 24.4722324705716 17.1835297982301
"81" 0.0595841784989858 0.0621196754563895 0.368914807302231 0.509381338742394 0.686065531914894 0.72716612244898 0.756444810996564 0.795325883524141 30.6955514285714 23.42024604811 16.7929209059233
"82" 0.00141793690180787 0.0368663594470046 0.391114262082004 0.570601441569183 0.61135 0.678021794871795 0.783627552870091 0.823435866639056 31.6645804487179 22.9618463444109 16.8191518533858
"83" 0.00727308306969766 0.078596821462351 0.405717826741277 0.508412268726675 0.544568481742473 0.61896386270674 0.701923870552838 0.770499260440437 33.7896199774735 24.6127913916259 17.1247426066954
"84" 0.00601033329351332 0.0751627643053399 0.425471867160435 0.493355035240712 0.583678633540373 0.650217264328996 0.726294214368441 0.785602973758286 32.7646030793682 24.1720361088688 17.0700665047368
"85" 0.0154393212450812 0.0961918084007687 0.370700586981815 0.517668283372335 0.619723624047417 0.644362666485458 0.677167111017069 0.757551227334714 33.323521024735 25.0860721681478 17.2356856305874
"86" 0.0192270314719294 0.0603573297450848 0.371787396277192 0.548628242505794 0.589967496111975 0.607692890760466 0.711477444002091 0.782954604169505 34.0979441664602 24.3611607753247 16.9542243520916
"87" 0.0101719666641489 0.102084749603444 0.403882468464386 0.483860815268021 0.599472772277228 0.673634603526945 0.695101436942834 0.754752988161832 32.4687714144777 24.88492561561 17.3524805541824
"88" 0.0334681265690928 0.0912107397632243 0.319401447808098 0.555919685859585 0.706798985836685 0.672154048505069 0.696318606057275 0.79212451918522 32.9282523739253 24.7055149599663 16.6434531838518
"89" 0.00347529009836838 0.0402309006302645 0.331330623785121 0.624963185486246 0.569416949152542 0.628247730600293 0.720383537777778 0.811167040527804 33.4760616398243 24.0891461866667 16.6076534590009
"90" 0.021446001751971 0.132367663621574 0.435724565135778 0.410461769490677 0.702379868708972 0.722992294965729 0.750800086160474 0.78867737804878 31.4256807137792 23.9046592353258 17.0740501028963
"91" 0.0322315057632494 0.0629993291455754 0.366225529060194 0.538543636030981 0.637267076631977 0.644744820909971 0.715175278934222 0.788224998584452 33.1578803000968 24.4031583513739 17.0218779344318
"92" 0.00752553305859165 0.0499910410320731 0.380218598817416 0.562264827091919 0.561695238095238 0.588584229390681 0.694750329877474 0.763660101975781 34.6300634408602 24.6807295475966 17.24045583174
"93" 0.0107692307692308 0.113415384615385 0.464369230769231 0.411446153846154 0.628209142857143 0.706971405317417 0.73921208587331 0.759658121447801 31.5870127509495 24.2078986880466 17.3524661830691
"94" 0.00705379762555263 0.0726739853956584 0.32641200139089 0.593860215587899 0.651278521126761 0.668138380041012 0.68576378785573 0.789730322040987 32.5057928913192 24.8138396286714 16.7941586407361
"95" 0.00418460592215095 0.0502482207187418 0.359206133028732 0.586361040330375 0.563035695538058 0.617263606557377 0.693292380369974 0.772513836701819 33.5847209836066 24.6262316159609 17.0806554685598
"96" 0.00464172118641876 0.0659408859351969 0.397778697214967 0.531638695663417 0.562286629526462 0.638893607843137 0.714738865594019 0.794347091298215 33.0232459019608 24.3000882268812 17.0122475241986
"97" 0.0119343022568829 0.0570719602977667 0.319744771357675 0.611248966087676 0.584751485148515 0.607405175983437 0.681560310421286 0.789253044654939 34.2189078674948 24.8372567257945 16.6736951672144
"98" 0.00201154777425964 0.0249580927547029 0.347811510523375 0.625218848947663 0.619101851851852 0.639642686567164 0.753942883153047 0.820671454957102 33.0771298507463 23.1597932205205 16.7298792123451
"99" 0.00196232339089482 0.0336398295581969 0.308252971518278 0.656144875532631 0.545734285714286 0.6020455 0.700159876318661 0.785603067589507 33.9273803333333 24.2546268279374 16.8161744595403
"100" 0.0266708503294634 0.0343060349335844 0.32810375483736 0.610919359899592 0.628018823529412 0.631975609756098 0.715147688874721 0.797016846430406 33.2342557926829 23.8565760280523 16.9856896593049
"101" 0.00607222754873762 0.0521732182806008 0.318272611057846 0.623481943112816 0.558367763157895 0.581682618683002 0.646977821011673 0.76071813929647 34.8239483154671 25.4917631354337 16.9532891523035
"102" 0.0126815734505466 0.079708950979819 0.34834730290677 0.559262172662865 0.564539103101425 0.598394232179769 0.629133386226837 0.712497583239485 34.6759069747283 26.0431706318994 17.5568882592767
"103" 0.00328582006664198 0.0461171788226583 0.392262125138837 0.558334875971862 0.584177464788732 0.665686753637732 0.747744283860311 0.805741920510589 32.3499511791269 23.6671369513922 16.8430351775871
"104" 0.0102955998111835 0.084125384330786 0.424199124810227 0.481379891047804 0.58888166047088 0.647879557173188 0.737298592481203 0.804429383547122 32.9475323020928 23.8477611699248 16.9497256837697
"105" 0.010178983615242 0.0754279083260807 0.409770310667121 0.504622797391557 0.600152912019827 0.63594016722408 0.705840096038415 0.773957027520184 33.2764435451505 24.5023730630714 17.2435464643687
"106" 0.00920214582789174 0.110044001526994 0.367081232042756 0.513672620602359 0.627443231441048 0.697535566916195 0.708286644772852 0.786607173589924 31.9923999452255 24.7131502627258 16.7749698896973
"107" 0.00317935862553881 0.0518480022010944 0.39237565344991 0.552596985723457 0.678224038461538 0.713438266509434 0.759818987144527 0.802155482407612 31.1940246462264 23.4091136891313 16.819469169064
"108" 0.0100573032393872 0.0849900596421471 0.408168635247339 0.496784001871126 0.605124127906977 0.630940110079119 0.695328794498961 0.76639572740113 33.5118554523564 24.8141943234725 17.2369275629708
"109" 0.00921653812907644 0.09663332547514 0.40835662726344 0.485793509132343 0.58262131546894 0.633691717007435 0.69630476138113 0.778518357443268 33.4534481644981 24.8365798850891 17.1424559920507
"110" 0.00629653359255904 0.0761328237191525 0.422839847115746 0.494730795572543 0.563604210526316 0.623679512478236 0.713246491457234 0.785582909837896 33.5530182240279 24.4572323371127 17.1797137498325
"111" 0.00720005570642713 0.0879186686163916 0.427686094283128 0.477195181394053 0.572911798839458 0.648408728021543 0.717101823510257 0.797145407850576 32.9258769998416 24.3463038651905 17.0187139763607
"112" 0.00722506393861893 0.0574808184143223 0.348913043478261 0.586381074168798 0.545782300884956 0.575670189098999 0.674144529961517 0.770877865009268 35.070308676307 24.9527828843687 17.0150262893905
"113" 0.021097828437278 0.129758337709408 0.386726593148612 0.462417240704702 0.603051366520254 0.622971841771147 0.650117704381165 0.754253434128636 34.0642805348357 25.8159275184046 17.3172473830704
"114" 0.00777575117596237 0.0677738312374004 0.440145915330709 0.484304502255928 0.563637037037037 0.643749575070822 0.749954525627045 0.804151437066402 33.1187186968839 23.6692955507088 17.0603622398414
"115" 0.0205835463695794 0.2015998943466 0.417708264548568 0.360108294735253 0.718836755270394 0.806103528145618 0.752028936314363 0.790467359983235 29.6546062561415 24.1518514092141 17.1307379210981
"116" 0.0244416806359163 0.134267019953496 0.418104147515276 0.423187151895312 0.605039159292035 0.657853584373741 0.699851280393171 0.782501750575006 32.9591976439791 24.8360755755303 17.124459391771
"117" 0.00384004915262915 0.0400901131534484 0.334749884798525 0.621319952895397 0.554876 0.597892720306513 0.698780315081065 0.789458879274825 34.2708734355045 24.3816724533496 16.8353579316028
"118" 0.00522821576763485 0.0427939142461964 0.341217150760719 0.610760719225449 0.542098941798942 0.590813639301875 0.695204637211188 0.780754409167082 34.3461059469942 24.2852319740576 17.076204823588
"119" 0.00832798312391085 0.0787673117490599 0.399119508392186 0.513785196734844 0.574597356828194 0.625139706567303 0.704573936023532 0.779732143239673 33.6645152538426 24.5845618025554 17.1093568460138
"120" 0.007191437172483 0.0808339837217081 0.380365704091872 0.531608875013937 0.668509302325581 0.734723655172414 0.755737476183497 0.797358515100671 30.847689862069 23.7123173237579 16.7133066589765
"121" 0.000928608572914345 0.0164363717405839 0.233489339573583 0.749145680112919 0.557178 0.570005197740113 0.676197064906141 0.760118935468676 34.9137007909605 24.5488479716831 16.9495670129162
"122" 0.0269330855018587 0.0843866171003717 0.347407063197026 0.541273234200743 0.61782591442374 0.609602015418502 0.615276627163532 0.720523723837159 34.5806886123348 26.3321108878842 17.8256691866554
"123" 0.00187124519877877 0.0212402744492958 0.258625783789107 0.718262696562818 0.558368421052632 0.610400309119011 0.720979119065753 0.816340065816536 33.7210729520866 23.7445393373953 16.5570909136615
"124" 0.00139744143243427 0.018757526869504 0.207025835624531 0.77281919607353 0.555722764227642 0.592812113870382 0.667168219734387 0.784752981388374 34.2803962447002 24.8575587421798 16.2342378451089
"125" 0.0263157894736842 0.0473684210526316 0.263157894736842 0.663157894736842 0.67744 0.599155555555556 0.627286 0.776937301587302 34.2395222222222 25.894204 16.2234666666667
"126" 0.0113763521074226 0.0215870943677732 0.195682581126445 0.771353972398359 0.626059426229508 0.556378401727862 0.630590612342149 0.776220726547389 35.4699708423326 25.4977235644508 16.3784764023211
"127" 0.00760289247820504 0.0931438805163209 0.396854092045685 0.502399134959789 0.661814888888889 0.680128333031018 0.696337025841883 0.787590836023675 32.2389333756575 24.6988564689855 17.1038984261501
"128" 0.0102438546665361 0.0853589266477328 0.394946626187445 0.509450592498286 0.590488910133843 0.64559109683341 0.705913390200357 0.771159784698193 33.3153527994493 24.5825503620313 17.1537125836217
"129" 0.00628778718258767 0.0493349455864571 0.307085852478839 0.637291414752116 0.571176923076923 0.594054411764706 0.646776342731139 0.740150151791135 34.6314530392157 25.593866215152 17.1694196721311
"130" 0.000925668795704897 0.0149958344904193 0.255669721373692 0.728408775340183 0.64792 0.647797530864198 0.735490658942795 0.836028415300547 32.6700845679012 23.14636955105 16.6490484051341
"131" 0.0998003992015968 0.131736526946108 0.213572854291417 0.554890219560878 0.719076 0.736137878787879 0.728527102803738 0.821344244604317 32.6956272727273 23.6281028037383 16.3223848920863
"132" 0.0198761811665037 0.0653307266210492 0.346041055718475 0.568752036493972 0.53000737704918 0.603589526184539 0.705381826741996 0.793181208822687 34.3839533665835 24.1699266007533 17.0689805499857
"133" 0.00163880694854146 0.0176991150442478 0.231399541134054 0.749262536873156 0.481 0.578692592592593 0.684052266288952 0.802371916010499 34.3494351851852 24.223121388102 16.7283834645669
"134" 0.00985963378503084 0.0523094856476759 0.329836320365244 0.60799456020205 0.5479 0.541305385329619 0.629873877190399 0.736146333280077 36.1552188486537 25.826384435282 17.3556722958939
"135" 0.0102398604448321 0.104151766245094 0.469044919319669 0.416563453990406 0.582488926746167 0.644049443095218 0.74245363916989 0.789881241232019 33.2612171174943 24.0343886306159 17.1931801147428
"136" 0.00656737843172439 0.0418446079310964 0.233231652610802 0.718356361026377 0.63883825136612 0.649530531732418 0.661779442991229 0.778181180996153 33.1081009433962 24.9867062471149 16.4370430783834
"137" 0.00226244343891403 0.0396797772363383 0.321092934215106 0.636964845109641 0.554011538461538 0.576507236842105 0.664872059620596 0.759566352459016 35.0500813596491 25.1222030623306 17.1319929781421
"138" 0.15710843373494 0.0973493975903614 0.213493975903614 0.532048192771084 0.701103374233129 0.736696534653465 0.694673137697517 0.793676811594203 31.0893594059406 24.7168909706546 16.8747817934783
"139" 0.0161029061457837 0.0621248213434969 0.418294425917103 0.503477846593616 0.669613609467456 0.73918236196319 0.77580701594533 0.827880904617714 30.1650220858896 23.2057380637813 16.8220018735806
"140" 0.00311475409836066 0.0262295081967213 0.272131147540984 0.698524590163934 0.601142105263158 0.59143625 0.688761807228916 0.801278972072283 34.217006875 24.2838737349398 16.8490379957756
"141" 0.00664251207729469 0.105193236714976 0.529589371980676 0.358574879227053 0.632238181818182 0.708174971297359 0.776948415051311 0.795079117547996 31.7358717566016 23.4510677537058 17.4017169754126
"142" 0.00939199209095403 0.0686109738012852 0.371131982204647 0.550865051903114 0.578246315789474 0.660329682997118 0.697888652104422 0.783008632447954 32.7560175792507 24.5018922216303 17.2410858040201
"143" 0.0230980455499919 0.186884186722662 0.375141334194799 0.414876433532547 0.830079836829837 0.813409190435033 0.749660853964837 0.792427168905327 29.6515888072602 24.1083299964119 17.0103959768996
"144" 0.00260788574976715 0.0356411052468178 0.396088171375349 0.565662837628066 0.596797619047619 0.68369512195122 0.795381188274024 0.829502436882547 31.7849447735192 22.4912563881486 16.8814158616904
"145" 0.0269363299732565 0.181977730919564 0.449000977165192 0.342084961941987 0.666133603818616 0.710800780725616 0.728990650458886 0.785449710591596 31.7488846045148 24.490434172358 17.2429823216568
"146" 0.0145893884994586 0.117826409072776 0.457286145779905 0.41029805664786 0.6563734375 0.682958960096735 0.721906580259222 0.779792582818251 32.076061426844 24.2891408960618 17.3142382665463
"147" 0.0245910073052783 0.185265973865624 0.378886716740405 0.411256302088692 0.735410794979079 0.752525702543597 0.726245644145123 0.793215321491118 30.8266792402532 24.4514681240495 16.9607393595196
"148" 0.00915229835807082 0.113461077023275 0.4102594865115 0.467127138107154 0.626751872659176 0.680230060422961 0.712528871621339 0.789889044212071 32.1549981268882 24.5850322805698 17.0289043184737
"149" 0.0121737500585727 0.0872405229370695 0.377020758165034 0.523564968839323 0.68976351039261 0.665916693522398 0.725446524981357 0.796930712227254 32.8171535288431 24.2436505717127 16.9195976247158
