"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
"27" 0.00380007389032565 0.0441626642740275 0.696066659629493 0.255970602206154 0.576532638888889 0.6232826710487 0.713300740235245 0.791542140261347 48.8727487847222 35.257052883179 22.8999398494887 15.0536746617181
"28" 0.0244759308682694 0.0746690233969811 0.612207482911147 0.288647562823603 0.653872072394947 0.623918617286851 0.683025524956478 0.79188386072343 48.3178181524953 36.1777388440189 23.4291533216796 14.9817224793539
"29" 0.00615384615384615 0.0408791208791209 0.53978021978022 0.413186813186813 0.544689285714286 0.644017204301075 0.670437377850163 0.792353563829787 50.267575 35.0809301075269 23.2769812703583 14.7560304787234
"30" 0.00493446466600829 0.036089781056224 0.625558444350391 0.333417309927377 0.638665078284547 0.647974981384959 0.729064723728723 0.822380424948871 45.8667318584071 34.9508994694713 21.9500217000483 14.9347656524849
"31" 0.00790389369105537 0.079967880591375 0.637113661770031 0.275014563947538 0.695553784860558 0.723640263831463 0.699639051031756 0.79918650598271 44.6470466135458 33.0244557983855 23.5599713950327 14.9180447873132
"32" 0.00400446545107165 0.0384839682530867 0.535198751450994 0.422312814844848 0.571955755894591 0.644143469476115 0.677593724704759 0.797382763654537 49.9832944521498 34.886624548997 23.1860698532617 14.7452727777266
"33" 0.00533076990299747 0.0223717556584812 0.584112557895657 0.388184916542865 0.562440983606557 0.559465625 0.707096065230401 0.79944428185502 52.937893442623 37.31980703125 22.1858319419509 14.9844632823053
"34" 0.00905873326238151 0.0441303863574487 0.60832116426998 0.33848971611019 0.600367486338798 0.601082781828379 0.671214036943608 0.780176996197719 50.940806010929 36.2643572069546 23.3971953088128 15.0585689602223
"35" 0.00253189053201955 0.0456869164153591 0.731055169410892 0.220726023641729 0.581022929936306 0.708520120014119 0.750590633548046 0.81040982684299 50.2477942675159 32.9910500176491 22.4186558634077 14.9483944618982
"36" 0.0158595734852568 0.0347473503220674 0.570611029845767 0.378782046346909 0.576466343042071 0.567176218611521 0.686224020688104 0.838202005420054 53.4498368932039 37.4527989660266 22.6189147695075 14.6753979539295
"37" 0.00636074511585643 0.0686290920395036 0.781056457591047 0.143953705253593 0.597530827067669 0.593841358885017 0.707463245874537 0.837774418604651 46.0763552631579 36.292965087108 23.5267060037351 15.0424377574751
"38" 0.0313336517421777 0.103590244841592 0.631656503500646 0.233419599915585 0.601472019378471 0.612074480860646 0.63490338382003 0.75492886509636 50.5050741344677 36.5600536723972 24.7204538287047 15.4040155745896
"39" 0.0340067496439408 0.095389807418416 0.618909839618552 0.251693603319091 0.574894314198571 0.588274830406699 0.684057972290522 0.815944025242336 51.2576744116174 36.9739980655003 23.6043571626175 14.8913727630025
"40" 0.0815217391304348 0.102173913043478 0.555434782608696 0.260869565217391 0.675552 0.720095744680851 0.728263209393346 0.8397775 40.7932013333333 33.5916787234043 22.3418686888454 14.5510054166667
"41" 0.00228994187070636 0.0605249251365158 0.798907873877048 0.13827725911573 0.714906153846154 0.775880034924331 0.786230233276006 0.817422369426752 41.8022707692308 31.1914160651921 22.2071360100542 14.9250688152866
"42" 0.0125016110323495 0.0565364952528247 0.612278214546548 0.318683679168278 0.583729381443299 0.563506610942249 0.669075768313219 0.819415192774333 50.5386841924399 37.6940465425532 23.6077214776873 14.8736985912645
"43" 0.00498292885484913 0.058749346375073 0.646873365937683 0.289394358832395 0.636016049382716 0.682221832460733 0.718525275195549 0.800520858797895 45.0399058641975 33.7635552094241 22.7616382444545 14.9393639209226
"44" 0.00200985787433603 0.011293487103412 0.429750681916065 0.556945973106188 0.557189285714286 0.613019279661017 0.746992890150882 0.858456334579198 50.8198654761905 35.7825605932203 20.5512368297979 14.5191348971087
"45" 0.0154142581888247 0.0366088631984586 0.524084778420039 0.423892100192678 0.575675 0.576510526315789 0.683952205882353 0.825556363636364 47.6668875 37.4180210526316 22.8599709558824 14.4375090909091
"46" 0.0130887627215098 0.0838263125157158 0.691626632786755 0.211458291976019 0.587683923154702 0.62261343542785 0.691705177956372 0.810357610464389 48.0056459049545 35.6027915535207 23.4955625086108 15.0193060270372
"47" 0.00946535733769776 0.0814784506273868 0.686142935079105 0.22291325695581 0.606428242074928 0.639316170070305 0.705872107815854 0.806302936857562 46.6650020172911 34.9840075326414 23.4243484773793 14.9444038301517
"48" 0.014219967992889 0.0453499047778703 0.597447228227075 0.342982899002166 0.640779437971213 0.609116677412422 0.707599053498077 0.817946967957534 46.8528244551062 36.3573809284333 22.4696352401492 14.8343059322323
"49" 0.00411440894387379 0.0358733897054651 0.720447193689348 0.239565007661313 0.645329482758621 0.641377951354558 0.757160151634502 0.819510926534601 46.9542167241379 34.7351910421198 21.9897791295786 14.7885805187883
"50" 0.00532636222530839 0.0421044032350298 0.588170901070174 0.364398333469488 0.546993251533742 0.579656422196352 0.660293402594517 0.807263112585751 52.9187113496933 36.9354740395809 23.5863387482986 14.7797054745998
"51" 0.0106007067137809 0.0485141632392979 0.592828592944448 0.348056537102473 0.567664480874317 0.598669014925373 0.674465101622044 0.810983922776067 53.5633193989071 36.1564331940299 23.3209910152433 14.7276896063909
"52" 0.0282530215036886 0.0519541673206718 0.563490817768011 0.356301993407628 0.623824444444444 0.634181570996979 0.717963286908078 0.812113568281938 50.6075244444444 35.6256226586103 22.0490338718663 14.9033700881057
"53" 0.0135181929572212 0.121020013140838 0.65186990570561 0.213591888196331 0.683421247947455 0.735185641966251 0.697309589675486 0.786558297306285 44.3431587192118 32.9332487087307 23.8406376803896 15.1475014216827
"54" 0.0180543551330068 0.0460962258715068 0.540958417362912 0.394891001632575 0.530690425531915 0.527139583333333 0.617040191727321 0.756248662451362 54.8268409574468 39.0527127083333 24.3174763713829 15.0558390564202
"55" 0.00374064837905237 0.0482447726836754 0.658258200652216 0.289756378285057 0.578097435897436 0.634939761431412 0.69162086551071 0.787621714664019 47.6534846153846 34.9984129224652 23.0779341687309 15.1482965243297
"56" 0.00300919927442343 0.040350479398808 0.606475123088883 0.350165198237885 0.620802368137783 0.685358232319178 0.753547072867207 0.874682700757611 46.1545238966631 33.7596691739584 22.004780955611 14.2105874619576
"57" 0.00503699039823705 0.0186919565559578 0.566661419801669 0.409609633244137 0.63558671875 0.612220631578947 0.734952861111111 0.827008031511192 44.78305703125 35.775592 21.4944980208333 14.6961273321164
"58" 0.00156411547944116 0.0313353304525331 0.679780493624241 0.287320060443785 0.640415254237288 0.718850169204738 0.757302901489743 0.821671673740543 45.1872457627119 32.7675239424704 21.8254893183059 14.7658234637387
"59" 0.00295190137176593 0.0152804306303178 0.472825143254037 0.508942524743879 0.544035294117647 0.577846590909091 0.69947910392949 0.827693142272262 52.5930764705882 36.8814193181818 22.2327766066838 14.2742488229273
"60" 0.00353563092132363 0.0114650556089524 0.523891253604284 0.46110805986544 0.664339805825243 0.601890119760479 0.709055536626917 0.807152237028214 42.0631737864078 36.2373688622754 21.4899831476871 14.8797405568376
"61" 0.0128942544719044 0.0410214272169901 0.41527084255104 0.530813475760066 0.497575490196078 0.533735130970724 0.686949132420091 0.885158740176232 53.9419799019608 38.7276745762712 22.8631454946728 13.8557851393189
"62" 0.00880191420270039 0.0477867031276705 0.627055204238592 0.316356178431037 0.581087184466019 0.582248533619456 0.664258388072719 0.782638033495408 52.3023737864078 36.7725569742489 23.5321464853226 15.1037498541329
"63" 0.000767553423462713 0.0140252943741823 0.576624509376363 0.408582642825992 0.610622727272727 0.599737810945274 0.742104486461957 0.83113658953121 46.9513227272727 35.5997248756219 21.3730920798669 14.6747261463581
"64" 0.0124139626352016 0.106061537200918 0.70109697640118 0.180427523762701 0.61474154290429 0.649956648961854 0.674896833431946 0.773671136215265 46.4284627475248 34.9864019169483 24.2574737857837 15.2745111407567
"65" 0.00377615315374651 0.0443149136095194 0.571252936398165 0.380655996838569 0.659620930232558 0.693942036165469 0.718211810146042 0.843191066124521 45.365651744186 33.5997231855338 22.5598788528055 14.5433921561842
"66" 0.0141491059423732 0.117829632701273 0.705407069526646 0.162614191829708 0.637496536412078 0.696019099925349 0.729255348522365 0.816346835638668 45.8008044404973 33.3961501119761 23.506117767248 14.9492614944749
"67" 0.00951919974185221 0.0779686995805098 0.669207808970636 0.243304291707002 0.631445338983051 0.655470848422142 0.720449358085709 0.831816180371353 45.5814099576271 34.5556372736679 22.7267172653848 14.7752191312997
"68" 0.0153866996495154 0.14934105386223 0.651108529796207 0.184163716692048 0.607687771074515 0.73183163995565 0.727068540338926 0.816980697763126 47.8437164519811 32.8690585676847 23.6417316357513 14.8716747200501
"69" 0.00711316602574077 0.0410563051548225 0.589903749972214 0.361926778847223 0.5865825 0.580982512181917 0.677316730725752 0.818609046800147 51.1145678125 36.974777368706 23.2328846295878 14.7245265630758
"70" 0.0309946122646649 0.0808765663781101 0.637992614565046 0.250136206792179 0.664644921875 0.675103967065868 0.734010589239966 0.847562778315586 42.1500072265625 34.3294107784431 22.4380596166619 14.7187446999032
"71" 0.0087857923573353 0.0479111117299378 0.660173627306967 0.28312946860576 0.53008470681458 0.528227956989247 0.634845367402033 0.776397506700435 54.6556904120444 38.5301625254287 24.3203581705825 15.2081505839829
"72" 0.0114907543773523 0.0567304860088365 0.65252822778596 0.279250531827851 0.578465935630874 0.56092218183916 0.65656341207744 0.795257999414005 50.1839279407576 37.6585797334718 23.9183737892467 15.1211778822151
"73" 0.0106827340739506 0.0607160716561915 0.624714424387422 0.303886769882436 0.584339628269849 0.583248459768259 0.653498455568155 0.800479313543599 48.9013535107848 37.0027585772538 23.9678262290515 15.016436540292
"74" 0.00586231809268242 0.0312932191144597 0.673444111879451 0.289400350913407 0.625162323943662 0.665772493403694 0.75152097164751 0.821806276747504 50.0773471830986 34.2648463060686 21.9735702344828 14.7589303566334
"75" 0.0242935316402413 0.111157569804967 0.583482531219307 0.281066367335485 0.632199122097724 0.669129254500013 0.674657059791077 0.804091316719583 48.4231824650572 34.9150281992376 23.947369678344 14.8722809331257
"76" 0.0147625735887398 0.0982428353704091 0.63637450318262 0.250620087858231 0.723346963562753 0.707720577946768 0.692737940831181 0.814272521314017 42.4804923076923 33.568984243346 23.422919241606 14.9042426220712
"77" 0.00284530733503494 0.0286204443700573 0.504498096154651 0.464036152140257 0.636651470588235 0.648251315789474 0.695668615741893 0.823518999098287 48.1614941176471 34.8182457602339 22.5399078792403 14.5140943913436
"78" 0.00941365696739289 0.0667875420383097 0.62634157040503 0.297457230589267 0.554689561975769 0.594546650319643 0.656089307700389 0.774729611514469 50.8130116806462 36.6550595017077 24.0777040800271 15.1168129950696
"79" 0.0187852727761354 0.110736361193228 0.598481590970169 0.271996775060468 0.673907939914163 0.715597014925373 0.706409638743573 0.798014257484438 45.3815428469242 33.4506039436962 23.5331431958508 14.818207543721
"80" 0.00325252103035686 0.020716860860024 0.474084330424787 0.501946287684832 0.646620080321285 0.657883039092055 0.691035832368987 0.831183469956021 44.824534939759 34.4639322194199 22.1453040750537 14.6144026934187
"81" 0.00304383116883117 0.0186688311688312 0.493912337662338 0.484375 0.575513333333333 0.542265217391304 0.652865324568611 0.801705152911604 50.5304333333333 37.9181402173913 23.0697290879211 14.8036587348136
"82" 0.00661810670507977 0.0445193379175387 0.609735547522627 0.339127007854755 0.532261396303901 0.557299633699634 0.673275013372559 0.792791224203566 52.1525121149897 37.4993651098901 23.3436951546759 14.9304673412142
"83" 0.00171714762699738 0.018101597901264 0.44457429048414 0.535606963987598 0.569963888888889 0.567470882740448 0.650612424226168 0.788556367441446 49.5049194444444 37.149738339921 22.9704360120165 14.7610158518123
"84" 0.00201625221482251 0.0338180485122503 0.601194476690902 0.362971222582025 0.615333333333333 0.636220415537489 0.665885492517594 0.77315989142785 46.0121462121212 34.8295336495032 23.3039570898651 15.1254332028784
"85" 0.00552096039031906 0.0600243949412596 0.653158502920973 0.281296141747448 0.606175726744186 0.632992887700535 0.691671930363417 0.791754992297598 45.6748059593023 35.157795868984 23.487566523331 14.9531469076282
"86" 0.00173573443263181 0.0203948795834237 0.61857235842916 0.359297027554784 0.53023125 0.580079255319149 0.729053630305156 0.818066183574879 50.99948125 36.3312170212766 21.928004770256 14.7733378019324
"87" 0.00504861773117255 0.0506692087702574 0.64838894184938 0.29589323164919 0.594218580060423 0.636480945213727 0.693644201364385 0.796965517152504 47.8751925981873 35.1752733895244 23.2010715019995 14.9578494265316
"88" 0.0335006179543837 0.231189843077038 0.663626830455788 0.0716827085127898 0.662790609278927 0.713885752470436 0.739731188803296 0.810160475444096 44.101218725545 33.2565715697392 24.3312993651062 15.003859430512
"89" 0.0115446957250444 0.0693453595174824 0.60188993395155 0.317220010805923 0.592362464183381 0.597024503100652 0.650517808595611 0.790401512044214 49.8131953199618 36.4959781682302 24.222846717107 14.9163733115506
"90" 0.00615567911040508 0.031150714853058 0.509531374106434 0.453162231930103 0.553629838709677 0.568752749003984 0.643071331839439 0.793366571725913 53.0170822580645 37.3061916334661 23.663910478371 14.7360913293531
"91" 0.00300597529234943 0.026797169984237 0.671982110781187 0.298214743942227 0.632442682926829 0.62862804377565 0.718776526103322 0.807594271665642 45.0679670731707 34.9797422708618 22.1028380557525 15.0470325261217
"92" 0.00731650254163388 0.0547248867430929 0.687666163302635 0.250292447412638 0.559794186046512 0.583418188884571 0.684561567487319 0.785485248130523 49.8671514534884 36.5687595413914 23.4804157738463 15.1062787049626
"93" 0.00248277950193021 0.0163651502535766 0.535871622133071 0.445280448111422 0.553590853658537 0.596004255319149 0.727147854337938 0.832960072076973 50.6049079268293 36.2252979648474 21.6642643698619 14.5677589909224
"94" 0.0190790287339737 0.103355732365915 0.641035577359113 0.236529661540998 0.634686819360415 0.648309385345618 0.700287723156866 0.807419872766885 46.0559338375108 35.1288882693151 23.4934792206873 14.8556890980392
"95" 0.00747017852354852 0.0442349302554701 0.569392221785734 0.378902669435247 0.601048831385643 0.600712757259656 0.675404853582145 0.803018797004855 48.1658794657763 36.2503351000846 23.3442463926671 14.7073727145561
"96" 0.0176309799949906 0.0804338593224215 0.619932046130223 0.282003114552365 0.625364453366275 0.61880475900352 0.683534962627247 0.797937782626325 46.9981154107474 36.0460194015705 23.5935014439672 14.9103251491572
"97" 0.00364851539388627 0.0426974909608853 0.687750629998904 0.265903363646324 0.587303603603604 0.630789068514242 0.727064991795574 0.815592591371709 48.3723660660661 35.1850973569412 22.6003319765497 14.8775725987886
"98" 0.00432696953989158 0.0204575605556092 0.59706029643036 0.378155173474139 0.643164162436548 0.625103220957698 0.759304270284588 0.856759444263742 45.1188697461929 35.352288683702 21.0258870419965 14.6037707820269
"99" 0.00692192435124545 0.0522942943365434 0.482297741229767 0.458486040082444 0.700408231707317 0.694156497175141 0.690917597211283 0.832372134341869 43.3320638211382 33.9905045063223 22.8398603410052 14.4712085858508
"100" 0.00246264744219753 0.0276166029894873 0.557178793655476 0.412741955912839 0.573770572916667 0.611126647314949 0.715789419980836 0.813113097675141 48.0216309244792 35.7551210159652 22.347036888206 14.6444175127702
"101" 0.00977180555625877 0.0846856060797845 0.624524700390366 0.281017887973591 0.673803626943005 0.693866865957192 0.71092336073548 0.819521685314307 44.474040984456 33.9142724261629 23.2694434607776 14.7132391095977
"102" 0.00589049543120065 0.0369902414413171 0.574344865652719 0.382774397474763 0.554517862371889 0.579991746327815 0.688765817628951 0.823075775925196 51.9229853587116 36.7734927780368 22.8979243704482 14.623876941362
"103" 0.0179283302472498 0.0609301818973968 0.631303779544712 0.289837708310642 0.585317253948967 0.599956060064355 0.622770814354727 0.766765719654265 49.1533419198056 36.9148598498391 24.561962294686 15.2920227433296
"104" 0.00462265513754463 0.0464741936149576 0.603968466888169 0.344934684359329 0.539822544642857 0.573791318827709 0.658111605419165 0.800272478985312 50.1102051339286 37.0511886323268 23.8163791382639 14.8231208172545
"105" 0.0319471049867145 0.0309584131496014 0.736266452450102 0.200828029413582 0.687241199226306 0.647227145708583 0.737544313890055 0.822609138461538 41.1040675048356 34.6415632734531 22.2509999916072 14.9872067076923
"106" 0.00143078573983546 0.0230118039823536 0.568618099439609 0.406939310838202 0.577241666666667 0.631355958549223 0.676317655693017 0.793273513038383 50.8120083333333 34.9982176165803 22.7300952400923 14.9402329036039
"107" 0.00883455750166932 0.0418357388669166 0.675740921464893 0.273588782166521 0.6498 0.661208594229589 0.739440814077227 0.825547873838355 43.7630148255814 34.4573206875384 22.2084278580116 14.8170124753591
"108" 0.00206564149644251 0.0144594904750975 0.586871700711499 0.396603167316961 0.521355555555556 0.605992063492063 0.731571294485725 0.802027083333333 52.5261777777778 35.8429523809524 21.7213307782558 14.7360131944444
"109" 0.00405700613752211 0.0383022989701446 0.653240403620098 0.304400291272236 0.560991282051282 0.604853068984248 0.70748180457354 0.812878196979017 50.1336292307692 35.7882186311787 22.7212210395567 14.8498512678559
"110" 0.0168245318109078 0.0481380563124432 0.677263094156827 0.257774317719822 0.630176863753213 0.635615633423181 0.703588766843349 0.800139848993289 46.0034331619537 35.1431847259659 23.0429093556421 14.9598274832215
"111" 0.00742468810224161 0.0676944923420225 0.657997768536363 0.266883051019373 0.617238524590164 0.672772490260713 0.712006239980269 0.813758733657647 45.8611404371585 34.2009332634102 22.9714874583796 14.8253803967771
"112" 0.0293403102223883 0.0867127639693515 0.609979443094749 0.273967482713512 0.692230360934183 0.690609051724138 0.707627011846405 0.810885902683038 41.4310186836518 34.0802994252874 23.0112756229575 14.7764522964984
"113" 0.0150796702123115 0.0737323251740784 0.690845401341364 0.220342603272246 0.537359490084986 0.583992004634994 0.694582574820678 0.794064346645987 51.2951184135977 36.8258902665122 23.2246000618353 15.1167000775494
"114" 0.0142061062710933 0.0998613400308715 0.675509509980902 0.210423043717134 0.660745488029466 0.701750877652607 0.734712776917119 0.808883650379212 45.2948651933702 33.4779470264606 22.8092624632068 14.9130705831158
"115" 0.00252975573342181 0.0272467133911168 0.669099655787335 0.301123875088127 0.592637704918033 0.622007914764079 0.740933035824966 0.831536771794519 48.6100803278689 35.4211076103501 21.7036945270857 14.8285915989533
"116" 0.0136077564211601 0.0589295472887631 0.640016937313843 0.287445758976233 0.623808457446808 0.602276030215562 0.673445641098137 0.791294715769594 47.1351288297872 36.3719951483142 23.5438684288501 15.1288387610954
"117" 0.00430409568684306 0.0274555998550199 0.592696629213483 0.375543675244654 0.585173684210526 0.62366897689769 0.724690934107935 0.838087224031849 48.2999894736842 35.7286216171617 21.705774499312 14.7253462540717
"118" 0.0155561197405775 0.0968910840815196 0.702033374108524 0.185519422069379 0.677833086053412 0.726145402572654 0.731281467600355 0.806602363772083 43.0275673590504 32.7491626250596 23.0969393069665 15.0368343866633
"119" 0.0103304861142167 0.0713295469791154 0.704619650283977 0.213720316622691 0.711669696969697 0.71221329153605 0.738757825590251 0.814096861268048 43.1536242424242 33.2607060188088 22.4399490225946 14.9737188742415
"120" 0.0102458662335643 0.041052577016777 0.498263558926689 0.450437997822969 0.621652107925801 0.618152651515152 0.684621641584021 0.844383237437668 48.0517544688027 36.1018743265993 22.849916280602 14.2656590909091
"121" 0.00427397664050698 0.0366235584539995 0.677867433034892 0.281235031870602 0.559697413793103 0.603223742454728 0.750130095662572 0.828085916415564 49.1505663793103 35.8522322937626 21.908456288727 14.7155395519455
"122" 0.0108991825613079 0.0626702997275204 0.471389645776567 0.455040871934605 0.54295 0.630426086956522 0.724853179190751 0.830750898203593 58.209275 36.9729608695652 21.9573184971098 14.5038383233533
"123" 0.0122785203605844 0.0219925396331986 0.607242772769661 0.358486167236556 0.637284810126582 0.61566148409894 0.710386664960328 0.803292694558855 44.1544993670886 35.4638876325088 22.0337785129255 14.9672346195534
"124" 0.00433448732021729 0.0371808944805652 0.658673196543669 0.299811421655549 0.581725324675325 0.645093111279334 0.717006144773951 0.806645869320315 49.2471402597403 34.6917127933384 22.5777907144689 14.8805858805858
"125" 0.0253106496539071 0.117734133933784 0.65582520223501 0.2011300141773 0.638364415156507 0.662415902248982 0.681172049847406 0.802141857572302 46.1605795716639 34.8061247919249 24.0609847564853 15.0472023323313
"126" 0.0229242723990945 0.111888397136505 0.551079929024495 0.314107401439905 0.772268327402135 0.766373550856726 0.739713367875648 0.837018271540809 40.9502746441281 32.1497345060153 22.5671953404885 14.5419915395104
"127" 0.00428684299046412 0.0388710270430953 0.549161797032065 0.407680332934375 0.61992700729927 0.664120547393842 0.711997021409951 0.848829910774249 46.6401815693431 34.499951378547 22.5344106494209 14.4645269615274
"128" 0.00768307322929172 0.0175270108043217 0.49171668667467 0.483073229291717 0.566428125 0.570204109589041 0.67926396484375 0.815047564612326 53.71716875 36.766801369863 22.6249349121094 14.7966182405567
"129" 0.00401836969001148 0.0264542671259089 0.487562189054726 0.481965174129353 0.602171428571429 0.682856057866184 0.722136911302983 0.847223265508685 48.8091273809524 33.6813244122966 22.100484733124 14.2697501637717
"130" 0.00203252032520325 0.024390243902439 0.666666666666667 0.306910569105691 0.5118 0.592795833333333 0.694957393292683 0.830867715231788 64.39215 36.0467541666667 22.4599070121951 14.8916639072848
"131" 0.011263323088995 0.0890603544105146 0.737314457594978 0.162361864905512 0.577088098693759 0.675930965491924 0.756766341485045 0.837763431333065 49.2708656023222 34.0493075073421 22.9357613307319 14.7459585078534
"132" 0.00522302308576204 0.0349362210847639 0.645588866836125 0.314251888993349 0.561004 0.572896777408638 0.707838862320665 0.815505861495845 50.6750133333333 36.6170098006645 22.5136112940923 14.8808366020314
"133" 0.0173067519579315 0.106301453318263 0.642602345509784 0.233789449214022 0.642488188976378 0.63014327727924 0.667195334564143 0.787059482256129 45.8096891153312 35.7335277731694 24.2215023988324 15.0514792799589
"134" 0.00293046332798705 0.0272060917662225 0.469308830362898 0.500554614542893 0.59717442455243 0.625011955922865 0.675349854674375 0.821740994504919 48.717699488491 35.5220755096419 22.7675281979622 14.5714489122135
"135" 0.00605016481951246 0.0470312139669276 0.698549859598193 0.248368761615367 0.559892600896861 0.592322613210268 0.680095935527721 0.77359818122235 50.989751793722 36.2387095471589 23.4299887387125 15.2513964006773
"136" 0.0014441267365624 0.00961788406550559 0.596077751783497 0.392860237414435 0.598584 0.571626726726727 0.738464313402461 0.816342001176298 51.02271 36.4802660660661 21.395184431631 14.7542604175856
"137" 0.00165268243071447 0.0204678362573099 0.546720061022121 0.431159420289855 0.628148076923077 0.740725 0.722356510870829 0.802527554179567 51.1938019230769 31.9015958074534 22.0230602488083 14.7824946262716
"138" 0.00714503981449859 0.0740747398127011 0.645219563927884 0.273560656444916 0.660315094339623 0.679633705411308 0.700864028917274 0.806386372297786 44.7060908176101 33.969147318612 23.4015873633185 14.8468985741507
